p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.907060458372103	0.0603455517527094	0.402	0.393	1	RP11-795F19.5
0.907121492318223	0.0151173756539511	0.545	0.564	1	LARP7
0.907196200293952	0.0524920226212144	0.79	0.839	1	TTC33
0.907302658714334	0.00534862387202484	0.341	0.327	1	KLC4
0.907329369233089	0.0753823721424904	0.237	0.251	1	PRPSAP1
0.907394622542339	-0.0473818273841564	0.396	0.389	1	SHISA5
0.907405889042809	0.0483258442713994	0.465	0.46	1	TMEM106B
0.907559819498321	-0.160246618230479	0.242	0.246	1	STK26
0.907746083925032	0.0592650876763008	0.124	0.118	1	BEX4
0.907845110174323	0.0469008090840699	0.46	0.483	1	NIPAL1
0.90790671728508	-0.109369876943538	0.152	0.152	1	SNED1
0.907920163416066	-0.0770916085946556	0.371	0.384	1	PRKAR2B
0.907947128485995	0.00669367785688313	0.48	0.493	1	BTBD9
0.908091845991187	-0.0919495825767449	0.303	0.294	1	SARS2
0.90815839335223	0.0125734513690599	0.381	0.384	1	KIAA0586
0.908217243459309	-0.0508414800671864	0.313	0.313	1	KATNAL1
0.908332523039147	0.113505919522191	0.538	0.559	1	EPB41
0.908663229052508	-0.0800480277714606	0.24	0.237	1	ABHD5
0.908848365994575	0.0379193131810072	0.258	0.251	1	SAR1B
0.908866171594579	-0.0239380746893381	0.677	0.716	1	ZNRF2
0.908929367967227	0.0539851709141164	0.265	0.256	1	FARP2
0.909453871418611	0.123782538249082	0.341	0.346	1	TRIM59
0.909769348098783	0.0437733424452187	0.235	0.232	1	BDH2
0.909824552525855	-0.121907082229849	0.146	0.137	1	PLS1
0.910002823798533	0.107522223698648	0.336	0.351	1	SUPT5H
0.91007873559362	0.35115895438236	0.104	0.104	1	MPV17
0.910171572152757	0.0582233126994889	0.199	0.209	1	GIT1
0.910623890792546	0.129055849972763	0.131	0.137	1	ZNF354B
0.910623894210552	0.0497476082461812	0.131	0.137	1	SH3D19
0.91069832613779	0.0568615811725175	0.222	0.218	1	TSEN2
0.910738332430368	-0.0968590391457061	0.28	0.284	1	C10orf76
0.911056938287631	0.0612803600092262	0.649	0.697	1	RPA3
0.911081659087354	0.0477371883924074	0.442	0.445	1	CCDC102B
0.911269173407879	-0.0510008382700193	0.202	0.204	1	THOC1
0.911281366712393	0.08937134254441	0.205	0.213	1	APOBR
0.911517750578957	0.0283328395781839	0.419	0.408	1	SEC14L1
0.911733069484535	0.0227270890966376	0.114	0.118	1	DOK1
0.91177418128267	0.0807646661847981	0.28	0.28	1	ARID3B
0.911820555050048	0.0611194187688739	0.475	0.498	1	ADAM9
0.911825092637203	-0.10491778124533	0.21	0.204	1	KIAA1211L
0.911839752117095	-0.0357541119126978	0.667	0.701	1	PCDH15
0.911900715921915	-0.0218676829957685	0.308	0.299	1	BCL2L11
0.911934231467746	0.138335143801348	0.162	0.171	1	ZNF571
0.911987021579952	0.0120702022009296	0.126	0.128	1	GBA2
0.912094749796157	0.0374370830969073	0.321	0.318	1	KIZ
0.912125727193144	0.0737927896042287	0.369	0.379	1	CNOT11
0.912308380091966	-0.0287717340287204	0.48	0.479	1	CLHC1
0.912402741070452	-0.118445340142965	0.154	0.156	1	MEN1
0.912420930039244	0.0876168561985446	0.391	0.398	1	DCAF1
0.91263328385895	0.0645277611351489	0.273	0.284	1	MREG
0.912674227197458	-0.0243971516746659	0.242	0.246	1	DISP2
0.912689817632221	0.0287654539217388	0.303	0.303	1	SNX3
0.912828705272506	0.0440367680832126	0.126	0.123	1	SDCCAG3
0.912842086173778	-0.0596476313426015	0.139	0.133	1	TMEM254
0.913071368721181	0.1244471639264	0.563	0.583	1	CEP290
0.913166657257178	0.113373644082762	0.157	0.161	1	NEK9
0.913185073667885	-0.0163925229302522	0.169	0.161	1	IRAK1BP1
0.913286980639224	-0.0361412580727869	0.227	0.223	1	TKFC
0.913402631244928	0.0060344124992695	0.318	0.327	1	ALDOA
0.913469258102117	0.13108053943682	0.26	0.261	1	PCYT1A
0.913687148219093	-0.000378285427328207	0.134	0.137	1	ZNF428
0.91400723078085	0.149610222374837	0.174	0.175	1	ZNF540
0.914184760888452	0.0692088935312705	0.457	0.479	1	SEC11C
0.914291524012539	0.0484196687590002	0.404	0.412	1	PHF21A
0.914629233401524	-0.0200634771174457	0.755	0.763	1	MPP7
0.914692362254606	-0.0489110336928029	0.316	0.313	1	DROSHA
0.914778521379876	0.129607413092275	0.21	0.218	1	ZFHX2
0.91479293057085	0.0249628951792307	0.369	0.37	1	CSGALNACT2
0.915015157447565	0.10677180349068	0.167	0.171	1	GRIK1
0.915099846622126	0.0715360436673109	0.172	0.171	1	BEGAIN
0.915125304054109	0.037323070339218	0.576	0.588	1	ELMSAN1
0.91540241006172	-0.119364616545455	0.394	0.379	1	TRAPPC8
0.915463267694605	0.066045553136743	0.303	0.294	1	FSTL3
0.915626811977882	0.0481470960540706	0.29	0.294	1	UBE4A
0.915763814997967	0.121150391827379	0.159	0.171	1	YIPF1
0.915796007865394	0.140667029248815	0.101	0.1	1	ROMO1
0.916047015169187	0.016222669949745	0.174	0.175	1	MPDU1
0.91622648139733	0.0114790961434708	0.192	0.194	1	METTL6
0.916335073824934	0.0581713720093504	0.449	0.455	1	DNAJC27
0.916608097827789	0.0213468417865668	0.439	0.464	1	GDI2
0.91670412542952	0.179629505336053	0.129	0.137	1	CCDC136
0.91671713850018	-0.0905569739685856	0.278	0.28	1	LYRM5
0.916864114051294	-0.0300977029318981	0.23	0.232	1	WFS1
0.916891628391823	0.0210748792259641	0.308	0.322	1	ESRRA
0.917007502626442	0.0275484054679472	0.164	0.166	1	RAD18
0.91706317491083	-0.111063340047726	0.106	0.109	1	CHTF18
0.917103383373559	-0.00171916128068395	0.111	0.109	1	ATP5D
0.917264744995697	0.175702528465305	0.109	0.109	1	ATMIN
0.917387148751224	-0.0294613889283029	0.273	0.261	1	DCP1A
0.91745507340279	0.0128881189568952	0.268	0.265	1	SMAD4
0.917571584555213	0.107741574495987	0.131	0.128	1	EXOSC6
0.91769228541378	-0.114857380255061	0.217	0.213	1	ERMARD
0.917888916928561	0.0927371497454466	0.455	0.464	1	FIS1
0.918031347802705	0.0564952435752768	0.255	0.265	1	BATF
0.91806037386696	0.118138038341838	0.124	0.123	1	PTPRN
0.918142983806334	-0.0218044147629541	0.182	0.175	1	ENTPD7
0.918334751129933	0.0523147409161215	0.265	0.261	1	CDC123
0.918485550288216	0.0864610773352208	0.354	0.365	1	PIK3C2B
0.918551739898794	-0.0312026580949036	0.27	0.27	1	IGBP1
0.918556715099457	0.103835434814277	0.298	0.303	1	CLN3
0.918733234714714	0.0201294262262561	0.215	0.223	1	RP11-831H9.11
0.918782615417073	0.0499526336197931	0.25	0.256	1	AGAP2
0.918835100808193	-0.504730570413661	0.141	0.137	1	NEBL
0.919011840053717	-0.0783553438112612	0.194	0.199	1	SRCIN1
0.919043496952984	-0.0161475009339127	0.391	0.412	1	FBXL5
0.919061496767087	0.143461979493451	0.162	0.166	1	POM121
0.919197915330692	0.0999076608012917	0.434	0.45	1	PURA
0.919721411498996	-0.000663319700391796	0.356	0.365	1	TRABD
0.919725300619254	0.0341591411376834	0.164	0.171	1	MINK1
0.9197490326807	-0.00632812409311412	0.242	0.232	1	EML5
0.919869640329965	0.0233350778047261	0.215	0.213	1	ANKRD6
0.919880992296444	-0.0362568157931926	0.475	0.479	1	RRP12
0.919886001438035	-0.187901442268255	0.189	0.185	1	HEY1
0.92012822409853	-0.151610920442302	0.174	0.175	1	RIMS1
0.920202766149935	0.101221242085936	0.27	0.275	1	SREK1IP1
0.920488047512724	-0.0209729091284507	0.255	0.251	1	SPOCK3
0.920490979410278	0.0614036413078578	0.396	0.422	1	CDC27
0.920513274187586	-0.021221024118121	0.303	0.303	1	ADAMTS6
0.920552496024085	-0.0427061170262735	0.379	0.37	1	SLC38A9
0.920693679955874	0.0441564109931512	0.598	0.592	1	TRMT1L
0.920791027736577	0.124800987039175	0.293	0.308	1	ZNF557
0.920861765146578	-0.126144611284149	0.283	0.284	1	CCDC130
0.92088117326344	-0.0519756408275032	0.677	0.687	1	PABPC1
0.921000994527845	-0.0329008462642224	0.326	0.327	1	IL18R1
0.921468005210999	-0.00477471026438292	0.26	0.261	1	MCM10
0.921586644280447	-0.0142456341469386	0.472	0.455	1	PARP16
0.92159929623095	0.0188163172890419	0.293	0.303	1	KIF5B
0.921612674661513	0.0203233004090149	0.452	0.45	1	SRRM1
0.921762381883464	0.19362046633561	0.129	0.128	1	CDC42EP4
0.92183264088738	-0.0832838987721463	0.285	0.28	1	PSMG4
0.922043149952916	0.169294939326649	0.134	0.133	1	KLHL42
0.922145261926543	0.0295395525420892	0.245	0.242	1	TMEM260
0.922460714618362	-0.016996174026485	0.184	0.18	1	ZNF132
0.922747322017247	0.140689953957598	0.172	0.175	1	EI24
0.922758367824438	0.0277331882246119	0.311	0.318	1	ADGRG6
0.922779047729059	-0.0496214266831061	0.586	0.573	1	TRA2B
0.922909519299721	-0.0603966768440654	0.146	0.147	1	CHPT1
0.922924703400514	0.0449206378088003	0.139	0.137	1	MYO5B
0.922961067301754	0.11662551215524	0.306	0.318	1	PMF1-BGLAP
0.922961067301754	0.117282256302983	0.306	0.318	1	PMF1
0.923164839654579	-0.0117136059541134	0.447	0.45	1	EVI5
0.923351592424428	-0.157824071842611	0.227	0.218	1	ANXA7
0.923464977396853	0.00210521904976546	0.634	0.616	1	SATB1
0.92369241672813	-0.0213433735902555	0.144	0.137	1	VPS53
0.923769690591614	0.0586651190947387	0.255	0.251	1	SLC35E4
0.923918672626095	0.0286287476934122	0.172	0.175	1	TMEM41A
0.923981023072251	0.07693377065052	0.268	0.275	1	FMO4
0.924309803378269	-0.0352893470003792	0.265	0.261	1	UHRF1BP1L
0.924487164713594	-0.0304145747839988	0.199	0.204	1	ARL2BP
0.924706952421597	-0.0309864822001213	0.242	0.246	1	SMURF1
0.924799114963333	0.0697335785093141	0.258	0.261	1	GSKIP
0.924882991089729	0.0733824200659885	0.215	0.223	1	BAG6
0.924968557492635	-0.0288394269527008	0.27	0.27	1	LRP10
0.925242639705834	0.0318109933482902	0.389	0.398	1	POLR2K
0.925361388990789	0.00750906076238822	0.25	0.256	1	FLII
0.925523270245386	-0.10187024092438	0.29	0.303	1	EEF1E1
0.925629897773133	0.088852385486355	0.121	0.118	1	LCA5L
0.925649560677352	0.0690244752752656	0.144	0.142	1	ZNF614
0.925735848261204	-0.0544933376140913	0.351	0.341	1	SLC14A2
0.925902136425617	0.166409765754121	0.288	0.313	1	FAM135A
0.925970765962865	0.17980940838959	0.109	0.114	1	HEMGN
0.926074650403943	0.0849563544799943	0.46	0.469	1	PLEKHA1
0.926553854284831	-0.214468947145479	0.162	0.161	1	LDAH
0.92668670549457	0.0332473601706056	0.485	0.488	1	RPIA
0.926763865861745	-0.0403863572595013	0.475	0.479	1	ADAM10
0.926885957166251	0.103629524536241	0.543	0.588	1	SPATA6L
0.92717445518816	0.0151205295337042	0.285	0.28	1	POLD4
0.927263513672081	0.154706663491812	0.109	0.109	1	RASD2
0.927367732256129	0.108517000718832	0.293	0.313	1	LUZP2
0.927373203960509	0.127342906509257	0.528	0.555	1	CXXC1
0.927402046618931	0.0709176542671606	0.212	0.218	1	TTC16
0.927418324461193	0.0528010892779611	0.306	0.308	1	PCBP2
0.927510778472231	0.120548301909423	0.111	0.114	1	BLOC1S4
0.927557771179421	-0.041769451825757	0.586	0.569	1	ETFDH
0.927929109436616	0.0241492462370188	0.452	0.464	1	MAPKAPK3
0.927940336667295	0.0855155015067683	0.212	0.218	1	CCSAP
0.928048020700537	0.0252129357819866	0.316	0.313	1	HINFP
0.928073013534737	0.136932217221166	0.202	0.199	1	RPS3
0.928100348987191	0.0738673421867159	0.109	0.114	1	MYRIP
0.928364132526755	-0.0306453524084314	0.121	0.118	1	C16orf59
0.928846477607881	0.0322379028742901	0.146	0.142	1	B4GALT3
0.92902742617148	0.0434835581145809	0.275	0.28	1	APOL6
0.929160355153936	0.0299261058545035	0.189	0.194	1	GPR158
0.929324124748948	0.108738979559735	0.308	0.313	1	RAB40C
0.929392070742944	-0.0596690266645992	0.139	0.142	1	CCDC96
0.929620752726363	-0.0649093387237796	0.298	0.299	1	DIEXF
0.929636845061514	0.122686915478417	0.237	0.237	1	FASTKD1
0.929759292428754	0.233064053320319	0.104	0.104	1	TAS1R1
0.929811006030575	0.0499415343857057	0.437	0.46	1	RASA1
0.930161124639291	0.0344444436613414	0.318	0.318	1	CYB5D1
0.930481501627338	0.0508429026541815	0.434	0.436	1	APAF1
0.930518478668792	-1.89352817906667	0.116	0.114	1	RBFOX2
0.930659555979187	-0.000374523881851774	0.197	0.199	1	SNX18
0.930774360706111	0.0651796181620905	0.162	0.161	1	GAPVD1
0.930794935468188	-0.0480884883449695	0.293	0.299	1	RBM10
0.931012286975333	0.0397783022885715	0.235	0.237	1	PARP14
0.931202829239196	0.0487433907409724	0.578	0.588	1	BPGM
0.931213776276886	-0.0126898029841689	0.311	0.318	1	PQLC3
0.931329996929294	0.0186346002539668	0.313	0.327	1	INPP5B
0.931400645028749	0.0151697978294416	0.434	0.441	1	SLC25A40
0.931536358338819	-0.0271637585794582	0.174	0.171	1	GLB1L3
0.931558414947301	0.123299544679436	0.321	0.322	1	PAIP2
0.931560997216062	0.0424858481248571	0.692	0.739	1	SOD2
0.931830047110006	0.077139694260864	0.187	0.185	1	ERVK3-1
0.932017953905249	0.070432955834355	0.149	0.147	1	TRMT1
0.932029018660262	0.0897258316615182	0.301	0.313	1	RUFY1
0.932082288746394	-0.0562151165645044	0.497	0.483	1	TTC13
0.932215383638705	0.02565034535788	0.29	0.294	1	TMEM261
0.932389979215306	0.0555399594641786	0.348	0.36	1	HNRNPLL
0.932465074014696	-0.00779056562720792	0.131	0.133	1	LRRIQ1
0.932527486587764	0.133239415765616	0.106	0.109	1	TRIM56
0.93271146509032	0.0419146159486399	0.318	0.336	1	STIL
0.932786374120525	0.106880278756302	0.106	0.104	1	RNF152
0.932875959231618	-0.14112695048095	0.136	0.137	1	MED18
0.932887444626183	0.0143153221884038	0.106	0.109	1	TMEM234
0.93306115948374	0.0643893512180509	0.222	0.232	1	PSMG2
0.933144027630158	0.0579031028155705	0.164	0.166	1	HOXB7
0.933151581632017	-0.0251570920368227	0.801	0.829	1	LIPA
0.933264027799483	0.100431113699427	0.356	0.379	1	GLIPR2
0.933264995347631	0.0554859003710659	0.207	0.213	1	CRIP1
0.93341093831469	0.0380110004636713	0.545	0.564	1	RHBDD1
0.933577341794197	-0.0725298054869505	0.396	0.384	1	ASPH
0.933714311964114	0.10917247231673	0.215	0.223	1	IMPDH1
0.933880280678379	0.053386891644073	0.51	0.517	1	PPP3R1
0.933912390958823	0.0481846203223069	0.313	0.318	1	MFSD1
0.933965921769509	-0.135183591367529	0.184	0.175	1	XIRP2
0.934015055423398	-0.00796309631534498	0.126	0.128	1	TMEM150A
0.934157064618046	0.092939967401946	0.182	0.19	1	ALG12
0.934174270878278	-0.131531531371315	0.265	0.265	1	SMG9
0.934770117148802	0.123191525082625	0.247	0.246	1	CAPN10
0.934785351085693	0.208208485050761	0.215	0.223	1	ZC3H18
0.93489775757415	-0.0682695134890303	0.343	0.336	1	MAP4
0.935159427149929	0.0471828801854779	0.336	0.341	1	TNKS2
0.935269194168669	0.0119646282065551	0.162	0.166	1	ESPL1
0.935427907510069	0.0820716157342365	0.232	0.242	1	CTC-398G3.6
0.935652115861623	-0.00111611973349524	0.487	0.507	1	CKAP2
0.93601845093191	0.0411275690112383	0.212	0.218	1	PRDM7
0.936545286143571	-0.0109464464001996	0.192	0.185	1	IL27RA
0.936755103374388	0.0966560832874304	0.134	0.137	1	GNPAT
0.936978672782836	-0.512210828281576	0.202	0.194	1	TCF7L1
0.936996508955079	0.0462242434640454	0.412	0.408	1	NR2C2
0.937031222993287	0.315939729359545	0.333	0.336	1	ATRX
0.937181615852079	0.04854852943757	0.116	0.118	1	PRIM1
0.937364630387444	-0.125300643565636	0.23	0.227	1	DUSP11
0.937379388172905	0.11979744985727	0.141	0.147	1	COQ4
0.937440201533033	0.0017846694628243	0.384	0.374	1	ZBTB3
0.937503872131684	0.0359639647385799	0.593	0.607	1	TMEM123
0.937664618073089	0.0469592465868394	0.361	0.365	1	MEA1
0.937738963262434	0.00315236086251791	0.649	0.678	1	PPAT
0.93792376575506	-0.153537084849512	0.429	0.427	1	PPIL4
0.938114125633926	0.0954165410909975	0.283	0.294	1	MPHOSPH8
0.93832879794926	-0.00479890757097057	0.124	0.123	1	TTYH2
0.938573659054758	0.0192719533906658	0.172	0.175	1	PER3
0.938741294655362	-0.0257811682728126	0.258	0.265	1	OSM
0.938838309242242	-0.178408012628977	0.152	0.152	1	FBN2
0.93883903919316	-0.0117306504437442	0.199	0.204	1	PLEKHM3
0.938884629459578	-0.0221626337006489	0.515	0.54	1	INTS9
0.939089750615452	-0.0846417129057484	0.192	0.185	1	RP11-156P1.2
0.939252895661402	0.0334637670029356	0.308	0.303	1	UQCRB
0.939343379184597	0.245280082756548	0.121	0.128	1	NIPSNAP1
0.939475847508287	0.071655013175882	0.162	0.166	1	EME1
0.939485941006231	0.0666279711271762	0.419	0.417	1	NUMB
0.939514854722081	0.0768503201363304	0.263	0.265	1	DPH5
0.939747023691629	0.103896184390826	0.172	0.175	1	CCDC3
0.939998705459142	0.0539163436379273	0.513	0.531	1	ZZZ3
0.940144896503211	0.118387608409581	0.422	0.464	1	NLGN1
0.940203744660281	0.039807332438899	0.326	0.336	1	MYO5C
0.940209078647725	-0.0399345011809975	0.235	0.232	1	RTN4IP1
0.940249924765653	-0.0124786797807339	0.316	0.313	1	ETNK1
0.940271455483564	0.131120452158488	0.174	0.175	1	PGD
0.940274998633585	0.056145847531573	0.116	0.114	1	ZNF74
0.940289139727676	-0.0101322603699694	0.268	0.275	1	C18orf8
0.940325053481971	-0.163386526032373	0.164	0.166	1	SLC17A3
0.940477659321969	0.0441732769380156	0.343	0.341	1	CORO6
0.940514550354511	-0.0105938495511122	0.182	0.185	1	ITGA7
0.94052655310645	0.0861963511063355	0.462	0.46	1	GRB10
0.94059923145463	0.198744236468422	0.202	0.209	1	HIST1H2BM
0.940663548942282	-0.0384894565407157	0.27	0.275	1	SORBS3
0.940791440605632	-0.0836145886600395	0.278	0.275	1	CTBS
0.940875577359009	-0.0510672941091315	0.543	0.564	1	NT5C3A
0.940948408023389	-0.178297392186323	0.114	0.114	1	ZNF275
0.941209534765258	-0.0194723588153138	0.525	0.531	1	PITRM1
0.941451700362636	0.0960931201637039	0.419	0.436	1	N4BP2
0.94150369102163	0.100984497918798	0.568	0.583	1	TMTC3
0.941559816961639	0.014998123006926	0.563	0.569	1	ANTXR2
0.941632396442697	0.134024481168408	0.283	0.289	1	PSMC6
0.941666567797261	-0.0113050064052216	0.419	0.436	1	MMACHC
0.941897044481513	0.0461629708443836	0.644	0.64	1	DPYD
0.942044697465429	0.0411345652095974	0.343	0.365	1	TUBG1
0.942351919341989	0.125212287924095	0.114	0.114	1	CAV2
0.942380613405334	-0.0963662927158977	0.475	0.474	1	AFG3L2
0.942385636098155	0.099585177490106	0.119	0.118	1	ZBBX
0.942405718110874	0.100687476306382	0.157	0.156	1	C9orf16
0.942463384095539	-0.0660830549551694	0.179	0.175	1	NCBP2L
0.942464635886046	0.0925978363430529	0.366	0.374	1	TCF20
0.942832999394746	0.0986771921306056	0.313	0.318	1	SMDT1
0.942954168430051	0.151422018795273	0.167	0.166	1	NANOS3
0.9429828129106	-0.00350940104413144	0.318	0.327	1	HERC4
0.9434871702223	0.153227247860798	0.152	0.152	1	ENPEP
0.943550505855449	0.0786312763937278	0.167	0.166	1	FBXO28
0.94355732833759	0.16826139364984	0.136	0.137	1	ASIC1
0.943650426895838	-0.0365795339202062	0.379	0.37	1	HSP90AB1
0.944227565011758	-0.014305750447247	0.308	0.303	1	FBXL14
0.944227570616155	0.0660484271164448	0.303	0.313	1	AUP1
0.944279937713839	0.13145651058973	0.197	0.199	1	UTP20
0.94437957963263	0.1171649160215	0.23	0.242	1	PANK1
0.944508663965569	-0.0399858666823463	0.341	0.341	1	RPE
0.944621995086814	0.0543527777680677	0.265	0.275	1	FAM122C
0.944629330913793	0.0873893455785748	0.144	0.147	1	POU6F1
0.944852740023684	-0.0337404534968468	0.21	0.213	1	DUS4L
0.944994334918587	0.0417514701104749	0.391	0.393	1	SMC5
0.945117964672669	0.022111982281749	0.871	0.882	1	ZBTB20
0.945301829939011	0.0095842056699813	0.497	0.502	1	OBFC1
0.945380218062474	0.0899341041253767	0.25	0.256	1	CENPU
0.945392578060435	0.159371727597448	0.194	0.204	1	CBFB
0.945595015716114	0.093611359761516	0.187	0.194	1	KCNMB4
0.94565175612711	0.0639254176678092	0.283	0.284	1	THAP11
0.94580530338349	-0.0206384170193858	0.823	0.834	1	ZNF131
0.94586147135521	-0.135547201861247	0.114	0.114	1	GPAT3
0.945865246644442	0.0162947035062448	0.111	0.114	1	TIMM50
0.945982190610136	0.132364743970441	0.303	0.318	1	SYS1
0.946000687695816	-0.0646183312689264	0.141	0.142	1	SLC36A1
0.946060104342124	0.0426491605601742	0.434	0.455	1	GABPB1
0.946101064245793	-0.108357651408887	0.139	0.137	1	FAH
0.946188874810959	0.0654118431441222	0.47	0.488	1	RPL39L
0.94622538733018	0.0258838986655638	0.467	0.474	1	CENPK
0.946354998264883	-0.000558142787383087	0.687	0.716	1	CAB39L
0.946603561727076	0.0508200805208718	0.831	0.848	1	JMJD1C
0.946605393397835	0.0556286437599232	0.232	0.242	1	RPL13A
0.94662514262727	0.174146445782693	0.278	0.294	1	ALG13
0.946905441907936	-0.0160097115560923	0.293	0.289	1	CACNA1D
0.94703655946906	-0.0249209355782595	0.323	0.322	1	ATRNL1
0.947356454290818	0.137756990596535	0.303	0.303	1	TNKS1BP1
0.94738619018954	0.0442135377291148	0.278	0.284	1	FBXL22
0.947511735168659	0.159855041075099	0.197	0.204	1	PLEKHA6
0.94763821149757	0.0671128190769867	0.306	0.313	1	EMILIN2
0.947797400884	0.0689011437442126	0.22	0.218	1	KDSR
0.94783718422693	0.0769195864416456	0.631	0.664	1	GPBP1
0.948037661082215	-0.215202288553209	0.146	0.147	1	DPP3
0.948063455920249	0.0231496237313245	0.414	0.422	1	LIMD2
0.948145051236959	0.00011987027684901	0.172	0.166	1	PTPRQ
0.948208773348675	0.135912319642391	0.402	0.403	1	MTDH
0.948420690313595	0.0708843146215585	0.144	0.147	1	RNFT1
0.948443216728329	0.0111414982261377	0.157	0.161	1	PPIL6
0.948470833965692	-0.0801071668616449	0.313	0.318	1	PSAT1
0.948533830356606	0.0351853031007303	0.285	0.289	1	FOXJ3
0.948545304376274	-0.0912702662580702	0.351	0.36	1	SORBS1
0.948558477412861	0.0861735405195045	0.316	0.318	1	ZNF75D
0.94858644574496	0.0954266961387129	0.119	0.118	1	ARMCX5
0.948879425677409	0.040744285080895	0.318	0.318	1	MPP5
0.948914647810036	0.104851288241734	0.356	0.36	1	RBX1
0.948922379451333	-0.00157522879148142	0.444	0.445	1	KDM1B
0.948968211985107	0.0556773465048419	0.159	0.161	1	TDRD7
0.949054998589702	0.129426174084568	0.354	0.374	1	CTD-3138B18.4
0.949117347204561	0.114651052359614	0.444	0.488	1	ZNF114
0.949192777916904	0.0706507849000002	0.356	0.379	1	GINS4
0.949273145978173	-0.0594341892562553	0.452	0.445	1	PHKB
0.949432040791447	0.00324666522191452	0.586	0.564	1	RARA
0.949472892105536	0.0365543576485143	0.106	0.104	1	DNAJB13
0.949655553497955	0.079740491075714	0.374	0.379	1	ZNF436
0.94973226840889	-0.00279171695877478	0.649	0.664	1	NFIA
0.950071268472554	0.072119185673003	0.343	0.355	1	LANCL2
0.950182626410503	0.060680642731664	0.212	0.223	1	DENND2C
0.950246951090465	-0.0943066430601964	0.237	0.232	1	GGACT
0.950359339815414	0.012972337487511	0.278	0.275	1	C1orf159
0.950411312460248	-0.157833316200783	0.263	0.251	1	CYB5RL
0.950471698616469	-0.022733502158367	0.768	0.768	1	ELF1
0.950520710367966	-0.03002119463244	0.29	0.294	1	ZNF91
0.950604279466859	-0.00493846861895153	0.101	0.1	1	HYI
0.950606517051135	-0.016690505995332	0.174	0.171	1	FAM43A
0.950612314670212	0.0502061849124482	0.22	0.223	1	MYOM1
0.950698342143436	-0.00418855970015408	0.212	0.213	1	PDE5A
0.950864630455506	0.0727160187019653	0.366	0.384	1	GTPBP8
0.950984465736908	0.0810121262458543	0.389	0.403	1	KANSL2
0.950998142050394	0.133572949246723	0.513	0.55	1	PUM2
0.951028271211765	-0.5493812904495	0.144	0.142	1	TTLL1
0.951105502362591	0.0891082416266482	0.167	0.161	1	PKHD1
0.951252853047889	0.0687639694120628	0.553	0.588	1	SHOC2
0.951297859371646	-0.0423373199328732	0.508	0.512	1	GRAMD3
0.95136715165944	0.0168356342455227	0.412	0.412	1	TRIP4
0.951413787760408	0.0435183166414059	0.237	0.237	1	RBM4B
0.951469626322123	-0.0161606122718321	0.485	0.493	1	BLOC1S3
0.951599062548791	0.107707566181022	0.558	0.607	1	N4BP1
0.951676898117742	-0.0578340772217908	0.154	0.156	1	TTC21A
0.951749794030794	0.0436387042519084	0.177	0.18	1	ZNF653
0.952075970733133	-0.0687439053476848	0.288	0.28	1	TEX9
0.952116593836639	0.0510603478915104	0.25	0.251	1	PRDX6
0.952213215972701	0.0347907812312714	0.146	0.142	1	PARVG
0.952352517146724	0.120185819433546	0.298	0.313	1	TOP3A
0.952441557722971	-0.109098041262142	0.177	0.175	1	TRNAU1AP
0.952504683601134	0.00858882170637476	0.187	0.19	1	PCMT1
0.95294918324455	0.108152507525255	0.399	0.422	1	MOSPD3
0.953080637556817	0.0245686899027266	0.126	0.128	1	PUS3
0.953512927262482	0.0808622164538042	0.492	0.502	1	WARS2
0.953614137296018	0.236874222605394	0.194	0.209	1	NUFIP1
0.953786292325006	-0.13561275249283	0.109	0.104	1	PKD2
0.954007295606096	0.66014165082513	0.247	0.261	1	TRAF3
0.95408236747758	0.0421818877363771	0.215	0.223	1	RPS15A
0.95408493158367	0.166048438108276	0.126	0.128	1	TPI1
0.95410090362466	0.146661524158108	0.116	0.123	1	B3GALT6
0.954221353059629	0.0578914566335758	0.379	0.379	1	ATPIF1
0.954442961457175	0.101007945107038	0.285	0.294	1	C11orf31
0.954571474618131	0.00625014167313598	0.232	0.227	1	EDIL3
0.954788883888576	0.0624377078823288	0.26	0.261	1	HARBI1
0.954950957985248	-0.0402583794718513	0.157	0.156	1	TADA2B
0.955044271927518	-0.0574776088670992	0.298	0.303	1	NME9
0.955232335288947	0.00840342511499337	0.801	0.782	1	SEMA4D
0.95546364981705	0.125125470552332	0.245	0.251	1	STARD5
0.955711211633931	-0.00399203729850472	0.237	0.232	1	PHF5A
0.955772496607282	-0.109293695801477	0.139	0.137	1	PYROXD2
0.955826263086417	-0.339426418108738	0.111	0.109	1	ABCB7
0.955843982297446	0.0503717189522297	0.124	0.128	1	LOXL3
0.955904480025185	-0.0407571006631979	0.492	0.488	1	PYM1
0.956009779510758	0.038948118004726	0.121	0.123	1	TRIM32
0.956319160007831	-0.00480216251099397	0.379	0.408	1	FMNL1
0.956350594225576	0.0415827700360221	0.187	0.194	1	BBOF1
0.956396161387436	0.0959137123341103	0.114	0.114	1	C6orf226
0.956538575278077	0.0485177362543334	0.505	0.531	1	PIK3CD
0.956545389483793	-0.0267504709144797	0.427	0.427	1	WRNIP1
0.956796454481938	-0.118515431915304	0.104	0.104	1	SLX4
0.957136649955704	-0.0992922905967992	0.182	0.175	1	EIF2AK2
0.957170506329823	0.0444975717498848	0.343	0.341	1	DSEL
